Macro-etichetta: materiali/strumenti fisici -- pc/tablet, ID: 631, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 717, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 717, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 717, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 728, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 728, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 728, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 728, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 728, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 728, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 759, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 759, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 759, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 759, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 759, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 759, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 548, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 548, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 548, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 548, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 548, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 548, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 584, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 584, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 584, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 584, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 584, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 584, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 607, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 607, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 607, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 607, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- lim, ID: 607, Author: ML, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 652, Author: ADZ, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 652, Author: CM, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 652, Author: EN, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 652, Author: GA, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 652, Author: LF, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 652, Author: ML, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 736, Author: ADZ, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 736, Author: CM, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 736, Author: EN, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 736, Author: GA, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 736, Author: LF, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 736, Author: ML, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 784, Author: ADZ, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 784, Author: CM, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 784, Author: EN, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 784, Author: GA, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 784, Author: LF, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 784, Author: ML, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 581, Author: ADZ, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 581, Author: CM, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 581, Author: EN, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 581, Author: LF, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 581, Author: ML, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 626, Author: ADZ, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 626, Author: CM, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 626, Author: EN, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 626, Author: GA, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 626, Author: LF, Value: 1
Macro-etichetta: obiettivi disciplinari -- pratiche, ID: 626, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 652, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 652, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 652, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 652, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 652, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 652, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 654, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 654, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 654, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 654, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 654, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 654, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 682, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 682, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 682, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 682, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 682, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 759, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 759, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 759, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 759, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 759, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 759, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 766, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 766, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 766, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 766, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 766, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 766, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 767, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 767, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 767, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 767, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 767, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 767, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 580, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 580, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 580, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 580, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 580, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 580, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 581, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 581, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 581, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 581, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 581, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 581, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 605, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 605, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 605, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 605, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 605, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 605, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 612, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 612, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 612, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 612, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 629, Author: ADZ, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 629, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 629, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 629, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 629, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 553, Author: CM, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 553, Author: EN, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 553, Author: GA, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 553, Author: LF, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 553, Author: ML, Value: 1
Macro-etichetta: obiettivi pertinenti -- logica, ID: 626, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 652, Author: ADZ, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 652, Author: CM, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 652, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 652, Author: GA, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 652, Author: LF, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 652, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 659, Author: ADZ, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 659, Author: CM, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 659, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 659, Author: GA, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 659, Author: LF, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 659, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 730, Author: ADZ, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 730, Author: CM, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 730, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 730, Author: GA, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 730, Author: LF, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 730, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 582, Author: ADZ, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 582, Author: CM, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 582, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 582, Author: GA, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 582, Author: LF, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 582, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 612, Author: ADZ, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 612, Author: CM, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 612, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 612, Author: LF, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 612, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 550, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 550, Author: GA, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 553, Author: EN, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 553, Author: ML, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 556, Author: GA, Value: 1
Macro-etichetta: soft skills/ trasversali/ metacognizione -- ragionamento, ID: 570, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 654, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 654, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 654, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 654, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 654, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 654, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 682, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 682, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 682, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 682, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 682, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 730, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 730, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 730, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 730, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 730, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 730, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 779, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 779, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 779, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 779, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 779, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 779, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 553, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 626, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 626, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 626, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- corpo, ID: 612, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 654, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 654, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 654, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 654, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 654, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 654, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 662, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 662, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 662, Author: EN, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 662, Author: GA, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 662, Author: LF, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 662, Author: ML, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 682, Author: ADZ, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 682, Author: CM, Value: 1
Macro-etichetta: materiali/strumenti fisici -- robot, ID: 682, Author: EN, Value: 1
